user_id,days_last_order,total_orders,total_value,unique_days_visited,total_sessions,avg_duration_btw_login,avg_session_time,avg_page_visits,label
352993,7,13,23081,52,89,3.54,300.92,15.67,0
353424,18,5,1525,53,80,3.09,254.93,13.11,0
353443,6,3,1311,32,155,5.63,659.58,44.43,1
353700,11,9,8454,55,98,3.33,333.82,13.43,0
354088,1,24,19783,58,248,3.10,708.16,21.74,0
354330,9,7,4974,18,67,1.17,678.09,24.16,1
354625,19,6,3311,75,124,2.40,745.64,30.05,1
354940,1,6,7646,42,68,4.36,301.90,34.38,0
355013,27,3,1627,44,63,4.09,300.47,22.21,0
355102,11,21,6593,71,182,2.52,547.66,46.61,0
355164,6,9,8418,20,60,1.10,539.37,25.00,0
355706,11,21,13925,76,133,2.38,253.79,20.08,0
355992,10,6,7273,15,26,1.67,433.20,22.65,0
356248,8,3,9749,30,51,5.60,697.96,25.31,0
356382,12,7,7888,128,375,1.44,1040.38,37.38,0
356506,2,22,49146,108,229,1.70,421.97,29.08,0
356822,5,3,1667,37,73,1.51,129.16,10.27,0
356947,14,7,2815,19,47,8.95,754.43,27.72,0
357044,5,57,32324,99,298,1.25,788.60,62.10,0
357537,0,9,4960,6,10,3.00,676.66,36.70,0
357907,1,6,12428,34,55,5.35,285.43,14.62,0
358028,19,5,2715,38,91,4.34,271.83,15.86,0
358061,9,13,6443,138,354,1.33,248.54,22.07,1
358257,29,3,2082,31,47,5.65,203.44,12.83,0
358286,23,13,9591,66,130,1.88,302.24,29.43,1
358373,22,20,11112,172,834,1.07,445.74,46.10,0
358656,6,28,90164,65,133,1.68,304.33,13.38,1
358663,3,8,40667,33,48,5.48,553.72,22.00,1
359008,0,13,8377,89,185,2.07,143.60,11.85,1
359048,21,9,4373,30,71,1.67,416.54,32.25,1
359257,26,7,3611,50,69,3.40,303.77,18.75,0
359373,20,3,11937,18,25,4.67,428.85,24.36,0
359449,16,5,2762,58,103,2.79,540.23,24.05,0
359504,0,5,2140,70,93,2.53,204.34,13.54,0
359510,27,3,1839,51,111,1.55,247.86,12.76,0
359947,17,10,9273,44,75,1.93,385.48,14.19,0
360241,27,6,5073,22,59,1.50,424.41,42.83,1
360278,19,5,13000,97,210,1.87,380.30,14.17,1
360725,22,5,1842,6,20,1.17,340.57,18.15,1
360750,1,15,48930,61,143,2.59,988.67,32.71,0
361404,30,5,1378,56,184,3.16,331.23,20.22,1
361500,29,16,18287,59,131,2.93,311.19,20.93,0
361838,13,18,18012,120,253,1.53,479.17,19.51,0
362582,6,21,15294,16,33,1.13,322.39,11.48,0
362855,1,25,32809,58,174,3.09,152.32,13.91,0
362963,4,8,2083,47,116,3.91,953.16,64.67,0
363528,2,18,12744,32,179,4.72,350.97,20.87,0
363636,7,4,5257,22,66,1.59,464.38,23.85,1
364055,13,13,4528,13,19,9.15,358.26,18.63,1
364151,2,9,7136,22,71,1.05,338.74,22.69,1
364509,19,6,10737,59,103,3.03,211.97,11.37,0
364683,6,3,9664,11,14,16.09,552.48,17.64,0
365109,29,5,1581,79,270,1.22,276.33,17.66,1
365387,16,6,6455,21,38,2.24,732.95,28.24,0
365888,4,24,30016,112,307,1.64,233.26,23.69,0
366160,5,18,8246,62,209,2.94,514.23,27.03,0
366302,14,10,8494,32,77,3.13,210.22,13.96,1
366409,2,8,9775,18,36,4.78,373.31,34.42,0
366627,12,10,74481,83,195,1.99,219.51,12.14,0
366880,4,7,4963,60,244,3.07,896.10,50.20,0
367185,0,18,7029,86,175,2.12,373.47,31.82,0
367303,21,30,56368,131,450,1.40,666.50,31.37,0
367533,18,10,8042,80,328,2.25,725.85,37.20,0
367547,18,11,32533,34,54,4.88,326.86,12.80,1
367697,19,8,14392,54,145,1.33,229.45,12.50,0
368029,17,27,135136,56,111,2.95,182.81,23.82,0
368035,1,5,88481,14,58,1.07,666.28,30.03,0
368074,12,4,9263,31,71,2.10,580.03,26.68,1
368431,1,6,15066,34,53,5.35,151.24,12.30,1
368461,24,8,16431,24,32,4.67,380.10,28.63,1
368706,25,6,14973,68,105,2.71,213.13,15.98,0
368920,0,14,18254,35,192,2.83,251.60,26.10,0
368968,16,6,3376,17,59,1.35,250.45,16.69,0
369573,24,140,47393,148,601,1.15,369.27,15.17,1
369757,21,6,9234,93,175,1.98,292.48,24.09,0
369985,0,3,2534,17,40,1.24,373.68,17.73,0
370067,2,3,2384,43,61,4.07,110.62,9.41,0
370304,27,4,1767,10,12,14.70,172.64,12.83,1
370593,25,7,2817,61,97,2.79,400.99,22.11,0
370761,23,3,1509,17,24,9.41,575.58,22.13,0
370840,10,17,52645,117,361,1.57,361.15,13.57,0
371160,6,3,2806,18,26,9.61,229.81,14.81,0
371215,2,5,9487,33,55,5.39,911.23,41.87,1
371357,22,9,6650,47,62,3.51,462.51,16.74,1
372022,24,56,482585,51,280,3.12,208.24,16.34,0
372044,25,8,6186,104,169,1.70,634.80,30.43,0
372190,16,6,11016,82,202,2.09,425.18,22.06,0
372462,5,9,5160,172,469,1.07,763.92,37.04,0
372724,16,3,1860,15,18,10.47,223.86,11.89,1
372794,4,3,6063,1,2,1.00,1159.31,22.00,0
373437,19,4,3712,17,21,6.88,405.34,14.62,0
373626,3,72,44683,140,496,1.29,275.65,29.23,0
374071,0,14,2708,46,195,1.72,270.37,15.44,0
374131,5,4,16404,20,88,1.10,1445.88,67.44,0
374153,18,22,63292,47,110,3.83,301.51,12.74,0
374156,1,38,350801,72,238,1.57,615.65,43.92,0
374228,23,4,3125,26,49,7.04,418.07,21.65,0
374259,1,6,4721,45,59,3.67,361.88,20.61,1
374298,1,4,2137,69,148,2.41,360.38,20.03,0
374347,7,11,11582,39,85,4.31,364.27,20.20,0
374413,3,5,4966,29,51,3.76,312.79,13.12,0
374464,23,4,3203,7,14,1.86,156.56,7.93,1
374558,4,21,9117,102,415,1.58,511.10,23.26,0
374873,21,13,22229,29,55,2.83,519.08,23.67,0
374918,29,17,16980,105,313,1.73,660.25,32.91,0
375037,12,3,2676,31,65,1.84,577.62,19.31,0
375244,16,4,3286,2,2,6.50,7.70,4.00,0
375403,4,3,3589,13,18,13.92,486.69,30.06,0
375870,24,9,8904,86,159,2.10,346.01,23.78,1
376092,0,13,9701,24,104,7.08,341.23,25.53,0
376205,11,7,16582,131,318,1.40,469.53,21.42,0
376376,4,4,2907,83,197,2.22,239.06,24.00,0
376441,24,4,3222,17,21,6.76,542.42,30.43,0
376831,3,5,1460,9,14,19.89,211.91,23.21,0
377100,2,4,1130,18,60,1.22,239.82,11.82,0
377711,22,5,1353,65,154,2.40,144.41,18.55,0
378044,25,5,20470,12,31,4.08,268.90,26.16,0
378124,3,41,26692,127,339,1.43,1629.15,78.80,0
378962,20,4,8791,76,144,2.42,443.41,14.16,0
379395,19,7,5593,34,55,3.09,422.86,32.78,0
379447,12,20,123499,65,129,2.83,774.15,36.74,0
379462,20,7,6165,107,221,1.68,254.88,13.53,0
379754,10,21,8916,126,326,1.45,299.23,21.64,0
379825,0,4,9625,23,30,1.78,604.04,29.67,0
380168,26,6,7597,63,129,2.11,313.79,16.91,0
380224,22,7,2159,65,162,1.18,194.55,13.17,1
380226,18,3,2624,34,71,3.24,231.35,25.08,1
380645,9,14,7216,79,147,2.15,210.30,15.24,0
381157,21,13,9768,76,118,2.37,306.88,18.55,0
381481,9,8,4869,45,100,1.76,194.27,14.20,0
381614,9,15,18035,129,459,1.43,1134.70,36.31,0
381939,12,9,260501,107,224,1.70,220.03,10.53,0
382067,8,47,45131,87,226,2.06,380.63,24.48,0
382610,0,11,46499,69,152,2.36,490.86,19.78,0
382646,11,10,11545,79,305,2.24,204.64,18.70,0
382663,12,5,4360,95,234,1.93,449.60,26.03,0
382821,13,6,767,8,23,21.00,143.07,19.65,0
382950,23,4,4029,39,65,1.33,319.50,29.95,0
383500,29,7,1427,37,58,4.16,365.85,20.52,0
383537,5,4,3105,21,28,3.67,450.44,23.00,1
383747,10,17,23534,120,260,1.53,411.01,23.52,0
383834,0,3,22956,23,34,7.96,290.55,13.88,0
383888,0,7,4710,81,210,2.23,230.90,19.87,0
383922,24,11,4952,81,161,2.20,332.08,17.60,0
384550,21,6,13002,116,260,1.57,270.01,24.52,0
385049,3,9,1758,78,177,2.35,465.12,20.06,0
385226,7,7,6556,31,79,1.84,383.33,26.75,0
385511,0,66,544690,137,745,1.34,285.85,19.48,0
385640,28,7,27761,41,340,3.78,212.51,19.16,0
385942,19,12,60997,68,209,1.81,404.01,29.61,1
386171,16,8,3797,35,105,1.06,427.93,26.61,0
386228,7,23,70923,175,1053,1.05,313.70,15.65,0
386362,12,4,9963,60,140,1.87,383.95,15.81,1
386378,16,18,26963,124,369,1.47,201.40,27.19,0
386381,8,10,136148,127,412,1.45,475.02,25.75,0
386421,8,4,1155,49,83,3.49,642.01,38.87,0
386490,6,4,14349,41,77,3.44,443.24,20.86,0
386517,8,8,15381,37,168,2.35,503.87,30.24,0
386759,16,3,1894,37,61,4.86,541.66,27.11,0
386775,7,12,21104,62,134,2.89,367.26,14.87,0
386977,20,3,4667,25,39,2.92,265.93,12.62,1
387051,29,4,25032,30,49,5.80,274.00,11.65,0
387119,25,3,3755,12,14,8.17,181.71,12.86,0
387165,18,23,64148,60,166,1.67,142.71,10.82,0
387243,0,11,6974,92,267,2.00,390.89,23.56,0
387406,6,9,3582,48,87,3.52,682.99,35.34,1
387607,4,3,721,3,6,1.00,455.89,20.67,0
387764,21,29,26879,101,300,1.37,232.38,22.34,0
387845,8,4,3071,26,39,6.73,173.02,16.23,0
387906,3,5,5001,15,63,1.00,997.51,31.97,0
388373,11,3,11346,6,10,28.33,468.02,8.60,1
388859,5,3,1250,6,8,24.33,92.10,15.00,0
389082,0,55,25757,70,225,1.01,810.77,36.96,0
389292,5,4,3245,23,35,5.65,213.90,11.34,1
389445,25,4,4461,20,25,5.40,175.90,9.80,1
389897,6,5,1912,51,97,3.37,326.32,21.54,0
390329,27,9,4842,51,105,3.12,294.34,25.50,1
390447,4,17,48198,65,302,1.06,268.21,14.30,0
390892,6,3,4232,10,24,17.70,369.78,11.67,0
391348,8,12,7785,87,162,1.97,529.47,25.19,1
391624,12,4,1355,41,132,1.05,183.28,18.77,0
391642,3,8,8798,46,75,4.00,355.71,31.63,0
391762,3,5,2358,3,5,1.33,2087.25,46.40,0
392227,3,6,9938,7,16,0.86,784.06,52.50,0
392661,0,6,3105,28,33,6.54,208.65,21.67,1
392698,7,6,4079,42,56,4.38,201.79,10.23,0
392708,1,3,2022,34,72,4.79,115.27,13.82,1
392888,3,23,45591,96,213,1.91,288.52,17.42,0
392911,4,4,5789,8,36,4.50,121.68,13.89,0
392913,15,24,34490,93,189,1.95,495.50,21.92,0
392937,15,5,9792,30,59,1.50,1329.75,90.05,0
393059,1,3,1341,16,31,1.19,409.66,31.58,0
393178,0,4,3326,7,16,26.29,313.46,11.75,0
393361,2,5,3383,33,82,4.55,486.55,27.85,0
393883,7,8,5358,19,43,4.68,204.41,20.30,1
393940,13,5,7234,34,49,3.03,321.37,24.96,0
394050,0,28,43786,170,944,1.08,209.87,15.96,0
394354,0,7,3163,53,100,2.38,194.07,14.53,0
394889,7,4,10316,6,8,4.17,467.25,13.75,0
394899,6,19,24347,61,372,1.57,139.38,18.71,0
395306,9,4,2396,25,29,6.28,484.51,28.07,0
395337,0,4,1357,6,8,4.67,136.52,13.25,0
395526,13,3,1983,29,40,5.45,157.14,8.30,0
395650,11,7,7798,41,81,4.24,403.54,30.91,0
395818,9,6,5781,78,141,2.33,532.13,16.09,0
395984,7,5,53793,167,1150,1.10,217.22,10.25,0
396045,0,3,1022,29,37,6.00,295.67,13.65,0
396130,12,24,9663,103,395,1.79,678.29,57.46,0
396441,5,74,665999,103,534,1.77,306.84,11.23,0
396633,22,3,12726,22,86,1.45,353.43,15.74,0
396679,10,8,4785,36,84,1.58,839.68,46.56,0
396831,4,4,5585,146,428,1.26,247.47,18.92,0
397655,9,3,12345,57,94,3.12,371.25,24.36,0
398170,16,5,2401,47,84,3.79,256.50,22.92,0
398929,26,6,2689,18,60,1.50,245.92,18.13,0
399175,6,4,10121,32,41,4.94,180.44,20.39,0
399322,2,5,6949,42,176,2.02,199.71,16.05,0
399337,0,5,1502,5,14,2.20,579.13,8.71,0
399594,13,3,2218,4,9,2.25,188.30,19.78,1
400633,6,8,6451,88,171,1.91,333.57,27.15,0
401253,25,8,5730,90,136,2.00,258.31,14.33,0
401361,27,3,1675,16,20,11.25,364.00,26.50,1
401581,7,3,19375,28,85,3.36,101.22,11.79,0
401853,6,3,213,99,206,1.86,510.40,16.15,1
401881,1,34,83482,24,217,1.00,560.30,27.42,0
401996,30,8,12053,43,115,1.58,566.51,29.74,0
402311,2,4,1122,25,39,6.04,222.19,13.41,1
402327,8,14,4310,130,585,1.42,205.27,17.19,1
402375,4,5,11845,47,90,3.89,533.36,35.40,0
402559,21,3,21887,7,10,18.29,578.99,35.40,1
402901,23,8,6053,92,164,1.96,227.21,16.48,1
402946,16,5,18757,44,71,4.09,176.24,14.04,0
402998,19,6,4310,26,36,6.38,467.79,27.67,0
403044,26,12,25119,44,107,3.27,618.69,35.90,0
403570,7,6,1772,9,11,9.11,507.56,48.64,1
403577,4,9,6151,47,79,3.83,444.32,46.32,0
403588,0,16,25456,50,88,3.02,307.98,25.30,0
403773,18,7,16121,69,131,2.61,98.45,13.86,0
403908,10,3,713,37,67,3.95,243.00,17.82,1
404391,8,34,116199,100,265,1.83,430.45,29.01,0
404953,1,8,11256,48,63,3.79,181.68,14.79,1
405926,2,4,49521,26,56,2.27,513.54,22.95,0
406075,1,24,79363,91,161,1.98,391.08,24.52,0
406155,6,12,22959,92,307,2.00,413.75,32.83,0
406288,8,5,1398,20,39,5.55,258.58,16.64,1
406835,25,26,22316,72,126,2.51,111.42,13.75,0
406933,13,9,7650,54,175,2.30,548.66,18.39,0
407000,3,3,1700,59,148,3.08,828.64,21.73,0
407480,19,7,3939,72,144,2.54,262.56,15.28,0
407572,19,11,5875,73,176,2.51,456.82,27.22,0
408045,12,6,14932,76,128,2.42,426.50,34.03,0
408156,14,10,5857,35,66,4.66,435.32,27.64,0
408299,0,5,6646,1,5,1.00,814.99,28.40,0
408356,14,3,5588,49,85,3.57,256.94,15.68,1
408573,6,37,32541,49,78,3.69,151.28,10.71,0
408676,0,5,7273,7,32,1.57,294.80,20.13,0
408808,13,11,10314,62,135,1.68,202.63,16.75,0
408905,10,7,5431,15,29,11.73,366.67,27.48,0
409129,8,12,15827,125,555,1.46,209.49,17.42,0
409235,9,13,11028,37,50,4.70,252.24,18.16,0
409399,0,636,4911240,81,607,2.26,443.82,42.38,0
409619,5,3,18602,1,2,1.00,251.76,15.00,1
409853,20,10,36391,113,309,1.63,236.24,19.66,0
409960,3,42,26811,155,505,1.19,822.43,43.12,0
410201,18,4,2762,57,138,3.23,194.49,12.91,0
410523,7,60,1437088,110,330,1.66,443.32,19.27,0
410671,1,13,12409,27,64,3.07,524.21,28.98,0
410932,5,56,426259,82,314,2.16,459.73,31.72,0
410966,22,17,26608,87,193,1.97,251.97,21.16,0
411113,14,3,1625,29,56,2.10,315.78,30.93,0
411264,4,3,1134,25,36,7.32,268.12,20.58,0
411459,10,4,5636,79,160,2.32,228.61,10.05,0
411496,18,3,2485,15,39,3.00,360.14,21.15,0
411860,7,7,4690,3,3,6.67,201.19,11.00,0
411933,3,3,2786,10,31,1.10,771.42,46.29,0
411992,23,8,8383,32,53,5.50,180.70,12.70,0
412119,5,14,126566,20,60,4.55,616.22,27.08,0
412565,7,28,235803,162,650,1.14,734.61,28.88,0
412921,15,5,5104,96,189,1.91,360.01,14.25,1
412949,7,41,33717,80,161,2.30,603.72,27.41,1
413127,19,5,4088,28,57,1.50,413.27,15.72,0
413296,16,9,50651,47,82,3.64,596.50,13.96,0
413317,8,3,4444,19,27,3.32,248.36,9.48,0
413323,8,3,721,25,42,4.00,389.97,26.62,0
413399,14,3,2705,27,48,1.89,272.68,11.48,0
413468,1,4,1221,29,43,6.07,261.74,11.95,0
413513,7,4,38953,66,168,2.74,368.30,11.10,0
413535,3,3,1472,36,161,4.89,416.35,19.93,0
413652,14,4,6417,21,30,3.67,488.92,25.50,1
413734,21,3,2369,52,114,3.25,335.47,17.93,0
414037,12,4,2012,27,42,4.04,204.03,13.83,0
414098,19,4,2563,29,44,2.14,804.48,27.16,0
414539,21,5,5169,5,17,1.80,718.19,56.71,1
414838,3,13,7003,34,113,5.35,267.02,19.92,0
415085,6,7,14359,94,220,1.89,341.47,29.47,0
415201,16,9,4586,90,159,2.00,289.31,17.27,1
415211,9,7,61221,34,50,5.09,231.83,15.50,0
415314,14,29,23846,67,281,2.54,453.34,25.86,0
415351,23,10,152120,79,172,2.32,316.17,17.36,0
415360,18,9,5121,135,329,1.36,384.98,28.09,0
415910,22,5,14021,6,16,5.67,81.02,8.75,0
416084,16,8,9286,62,178,2.10,418.94,31.05,0
416175,5,4,1389,16,67,1.19,530.29,35.51,0
417106,2,17,26149,86,159,2.12,234.80,17.86,0
417214,27,4,4818,61,142,2.77,314.64,26.50,0
417509,12,13,56419,57,141,1.82,462.83,23.70,0
417608,21,8,26314,51,98,3.59,319.56,19.15,0
417632,10,6,4256,57,90,3.16,331.22,25.26,0
417873,10,5,9152,44,70,4.00,149.87,16.39,0
417923,12,13,7126,36,71,4.19,207.71,16.30,0
417931,25,4,3351,34,65,1.41,681.85,50.35,0
418214,16,18,68101,76,193,1.55,331.18,21.38,0
418366,0,62,487965,151,764,1.22,220.27,22.75,0
418384,20,5,27428,23,26,7.09,355.27,16.54,0
418493,26,4,12770,35,98,3.51,503.12,19.00,0
418633,25,10,6791,133,518,1.37,356.31,18.15,0
418742,25,6,14825,53,103,3.47,301.47,20.02,0
418767,2,56,214240,48,82,3.75,860.84,39.41,0
419464,8,39,74668,163,684,1.12,201.15,13.64,0
419596,0,6,3841,1,1,1.00,289.81,15.00,0
419600,3,16,71740,38,72,3.00,224.54,15.25,0
419606,0,13,15555,66,177,2.74,618.63,40.19,1
419976,5,17,73726,102,273,1.80,794.17,45.18,0
420562,9,6,2314,19,72,1.16,598.11,48.85,0
420874,7,9,7778,31,58,3.39,577.23,32.07,0
420921,14,3,2550,4,8,12.50,129.23,6.13,1
421545,19,12,98781,83,171,2.19,396.34,23.77,0
421739,17,5,1993,29,55,3.97,567.57,47.35,1
422070,8,23,17662,42,135,1.83,427.92,33.18,0
422425,18,6,3988,10,25,2.10,230.22,10.92,1
422627,7,7,136769,84,204,2.18,409.08,15.65,0
422820,0,3,5315,15,20,11.13,154.58,11.75,1
422976,22,11,8917,70,295,2.60,581.16,21.09,0
423052,15,3,3256,41,83,4.49,383.62,29.37,0
423628,4,24,10806,91,179,1.99,217.42,19.27,0
424288,18,4,3991,28,49,5.68,123.28,17.49,0
424294,27,8,16780,26,34,6.12,611.93,19.29,0
424501,16,6,12959,21,24,7.05,288.68,21.92,0
424599,4,12,5408,78,148,2.32,216.78,15.71,0
424834,0,12,6437,35,364,0.97,907.23,66.98,0
424979,2,7,13986,40,104,1.88,269.60,23.98,0
425720,10,5,3239,88,212,2.05,826.09,41.83,0
425792,2,70,69251,174,1146,1.06,521.04,30.34,0
425931,9,4,12826,29,71,4.72,810.47,42.85,0
426534,6,5,7736,51,86,3.53,359.03,16.53,0
426620,30,3,4249,32,82,1.72,277.38,19.29,0
427133,4,6,1964,46,68,3.98,254.43,11.28,0
427457,3,4,5401,26,69,6.15,244.83,12.80,0
427495,6,3,1117,24,56,4.46,299.84,20.55,1
427521,11,10,19881,125,292,1.47,218.11,12.09,1
427543,9,3,4445,26,41,6.92,361.70,14.80,0
427665,6,10,7747,22,48,2.45,301.47,19.85,1
427911,26,13,4963,27,121,1.41,456.40,20.96,1
428042,2,3,1985,25,56,1.40,806.98,43.50,0
428484,0,27,56343,80,312,2.30,374.88,20.59,0
428780,4,6,8463,9,29,3.11,473.92,30.07,0
428975,29,3,1889,47,87,2.02,848.09,35.94,0
429254,4,3,11205,11,24,7.73,853.95,19.13,0
429805,9,7,4050,18,20,9.50,442.47,26.80,0
429892,0,7,12352,24,73,7.33,534.61,39.44,0
429961,25,12,44913,71,165,1.69,235.08,14.73,0
430026,8,21,48168,57,94,2.04,215.39,21.97,0
430318,17,5,3371,57,210,2.16,800.76,28.59,1
430384,18,9,10566,34,52,4.88,147.34,11.54,0
431163,4,16,18750,104,276,1.75,265.61,15.14,0
431271,8,7,6122,9,54,1.22,679.32,31.02,0
431511,16,44,28666,91,625,1.14,387.85,19.10,1
431593,6,4,5197,96,199,1.92,294.27,8.86,0
432064,6,5,2713,74,145,2.42,311.22,21.81,1
432300,11,3,31267,5,10,2.80,493.98,21.60,0
432464,13,3,1588,5,9,30.80,146.50,15.44,0
432635,14,10,3893,31,39,5.45,682.70,46.54,1
432648,5,6,2513,11,17,12.27,521.31,47.41,1
432793,5,4,4811,55,96,3.29,166.52,16.30,1
433026,11,8,9647,170,655,1.08,230.35,23.09,1
433194,19,5,4081,35,82,2.11,503.49,30.37,0
433247,5,15,6296,48,194,1.06,366.29,29.92,0
433426,0,7,39507,138,420,1.33,311.82,21.75,0
433449,11,27,106181,89,173,2.00,589.61,26.90,0
433586,12,36,24762,89,303,1.52,436.37,27.11,0
433718,1,7,113766,39,61,4.38,270.72,9.21,0
433834,26,4,4711,30,36,5.83,167.68,10.89,0
434025,4,42,26515,113,228,1.22,608.49,39.13,0
434038,11,3,1560,32,65,2.31,194.39,20.37,0
434218,17,6,5448,46,77,3.85,137.78,13.81,0
434260,8,3,4173,4,4,6.00,431.41,19.75,1
434302,17,3,5432,5,8,33.40,257.70,13.88,1
434851,18,7,3572,57,120,1.81,362.96,11.03,0
435289,14,3,2907,11,14,6.36,1073.03,10.36,0
435290,9,12,26956,22,27,2.77,247.51,18.41,1
435346,4,14,20175,21,42,1.71,180.22,9.40,0
435372,29,4,24249,16,39,3.31,410.52,23.64,1
435424,5,8,178584,18,23,3.72,171.76,10.48,0
435439,21,8,2888,19,49,1.26,260.45,15.80,1
435471,7,4,21229,66,137,2.73,319.72,22.39,0
435508,22,4,2595,88,145,2.07,227.49,15.59,0
435624,1,4,11879,11,48,14.73,384.51,30.75,0
435795,25,5,7353,26,46,3.27,402.87,28.04,0
435859,8,6,4979,49,98,3.55,256.13,16.18,0
436179,8,6,23130,25,35,7.12,686.30,28.11,0
436189,10,3,12664,33,62,5.48,404.46,31.58,0
436379,13,15,11577,45,96,1.96,360.89,17.60,0
436525,2,22,21410,82,157,2.22,388.56,24.86,0
436769,17,24,89744,1,1,1.00,62.76,4.00,0
437010,4,4,1028,31,49,5.74,156.43,10.65,0
437242,9,6,43169,26,45,5.00,83.92,17.44,0
437627,1,11,6597,140,316,1.31,652.31,39.91,0
437677,10,24,21196,128,297,1.44,350.78,26.49,0
437684,23,3,6599,46,65,3.85,216.25,14.62,0
437874,9,11,33302,41,58,3.98,575.79,23.36,0
437993,4,8,2643,59,177,2.32,161.66,18.41,0
438008,24,7,6015,72,192,2.33,265.61,26.29,0
438066,14,11,19720,46,86,3.91,526.10,17.50,0
438410,12,4,7398,33,83,3.27,231.95,14.24,1
438439,17,23,47428,111,224,1.51,756.76,29.77,1
438577,16,37,19573,113,264,1.59,868.82,37.44,0
438883,17,14,9551,89,207,2.07,190.19,15.64,0
439180,11,40,48783,130,407,1.38,687.15,28.67,0
439307,0,4,1790,6,29,18.67,118.08,12.10,0
439398,26,3,1082,9,11,17.00,549.76,32.55,1
439783,27,4,19281,35,51,5.20,170.05,11.06,1
439856,20,5,4025,26,57,3.92,290.68,14.81,1
440034,23,4,5096,6,19,5.67,299.31,17.26,0
440392,1,56,35900,108,211,1.56,398.46,19.49,0
440590,0,6,4121,47,143,3.91,718.49,21.01,0
440878,4,11,9016,92,179,2.00,389.22,21.54,0
441281,13,5,4883,12,35,1.75,260.33,17.71,0
441488,1,11,10322,67,122,2.72,196.21,18.54,0
441692,9,12,5797,115,403,1.60,181.97,18.60,0
441779,11,4,14443,50,128,3.68,285.67,13.00,0
441983,22,9,6121,80,177,2.06,508.07,39.45,0
442215,15,17,18359,80,242,2.11,626.93,37.81,0
442265,10,7,5794,31,51,5.61,410.98,19.94,0
442444,6,4,839,40,168,4.25,347.60,18.04,0
443139,30,3,9428,31,83,3.10,252.96,16.08,1
443152,6,6,7450,75,165,1.64,382.17,14.86,0
443201,7,4,11537,41,67,4.39,319.50,15.94,1
443326,12,3,954,8,14,1.75,165.69,11.14,1
443361,19,6,8862,35,66,1.69,355.92,26.12,0
443458,22,11,3331,54,71,3.37,447.02,32.38,0
443530,27,8,4877,94,177,1.94,242.11,17.46,1
443586,11,6,3626,30,51,5.87,224.14,13.39,0
443910,22,4,4469,13,24,3.23,418.42,15.25,1
444072,15,12,33267,89,192,2.06,153.69,13.04,0
444108,21,12,8901,62,246,1.68,292.48,18.38,0
444234,5,43,23506,61,155,2.75,408.01,27.28,0
445215,27,3,504,12,22,4.17,190.15,15.68,0
445507,4,12,8620,104,300,1.76,256.91,15.93,0
445556,3,19,9138,30,86,2.00,443.71,48.95,0
445794,4,3,1397,34,44,5.09,531.51,16.09,0
445984,11,3,2576,40,78,3.75,306.72,12.44,0
446049,11,4,9755,47,67,3.60,417.84,24.79,0
446603,23,12,42302,98,234,1.84,303.18,21.27,0
446648,5,14,9295,35,53,3.20,157.72,13.91,0
446683,24,7,3535,42,73,3.93,161.87,18.95,0
446734,0,3,6644,45,58,4.04,413.66,21.36,1
446775,0,10,32977,20,24,2.00,1313.03,56.00,0
447270,7,6,5032,125,287,1.46,260.90,11.14,0
447286,14,7,5154,45,108,1.60,188.69,11.88,0
447315,14,4,7139,12,36,4.42,527.31,17.00,1
447486,15,4,2367,125,405,1.46,326.84,15.26,1
447572,0,5,6918,47,69,3.51,377.30,22.30,0
447633,8,5,6322,12,31,1.42,636.23,31.29,0
447657,1,4,3538,21,44,1.33,462.02,23.48,0
447907,7,11,4354,104,321,1.75,231.78,19.29,0
447933,7,5,6716,41,114,4.37,749.44,36.19,0
447936,18,8,4835,126,313,1.46,336.81,25.32,0
447994,2,25,26734,99,316,1.80,542.08,28.98,0
447999,25,6,3946,44,115,1.55,737.59,32.90,1
448283,8,8,8083,56,125,1.93,193.25,15.28,0
448360,20,34,23849,83,271,2.18,781.91,61.09,0
448633,1,8,7840,15,34,1.67,326.48,19.47,0
448710,0,35,525514,93,274,1.97,273.14,12.90,0
448866,10,5,3544,71,149,2.54,578.88,26.68,1
449078,14,42,44108,6,9,1.17,1057.72,49.22,0
449306,21,11,16286,80,253,2.21,287.52,27.13,0
449856,27,5,5797,44,76,2.75,263.77,17.03,1
449884,7,11,12199,124,219,1.43,386.76,12.76,0
449949,9,22,41613,84,603,1.06,381.12,30.07,0
450207,1,5,3727,3,4,1.33,2148.64,80.50,0
450462,11,12,6715,93,203,1.78,422.10,21.68,0
450763,0,29,10388,18,23,3.11,211.62,12.09,0
450885,7,20,18566,32,66,2.59,381.97,23.94,0
450992,18,4,8244,96,169,1.91,291.47,25.01,0
451261,26,8,106438,63,99,2.86,480.77,19.05,0
451381,11,7,170223,11,16,11.82,551.93,18.81,1
451627,3,7,8818,137,515,1.34,435.37,19.23,0
451935,8,22,94909,90,156,2.02,438.59,35.51,1
452094,2,7,10078,47,99,3.55,326.28,20.39,0
452096,3,16,19660,96,312,1.79,420.69,30.37,0
452222,5,29,104398,129,403,1.33,196.01,16.46,0
452635,3,10,22424,65,122,2.78,420.37,25.96,0
452719,9,6,12882,1,1,1.00,55.02,5.00,0
453632,2,3,10052,9,37,1.33,473.53,18.95,0
454031,0,5,3651,53,188,1.55,511.12,23.38,0
454033,0,175,1897785,12,47,7.50,447.11,21.85,0
454101,1,3,1062,3,10,1.00,688.31,59.90,0
